timestamp,x,y,yaw
1715380466.0236955,0.812733,1.362031,0.192989
1715380466.0244222,0.812733,1.362031,0.192989
1715380466.0738103,0.812733,1.362031,0.192927
1715380466.0746047,0.812733,1.362031,0.192927
1715380466.123794,0.812733,1.362031,0.192877
1715380466.1245298,0.812733,1.362031,0.192877
1715380466.2058196,0.812733,1.362031,0.192759
1715380466.2065978,0.812733,1.362031,0.192759
1715380466.2376788,0.812733,1.362031,0.192742
1715380466.2384121,0.812733,1.362031,0.192742
1715380466.279338,0.812733,1.362031,0.192729
1715380466.2815282,0.812733,1.362031,0.192729
1715380466.3237562,0.812733,1.362031,0.192719
1715380466.3245,0.812733,1.362031,0.192719
1715380466.373774,0.812733,1.362031,0.192710
1715380466.3745074,0.812733,1.362031,0.192710
1715380466.423754,0.812733,1.362031,0.192704
1715380466.4245305,0.812733,1.362031,0.192704
1715380466.5060117,0.812733,1.362031,0.192688
1715380466.509265,0.812733,1.362031,0.192688
1715380466.5378096,0.812733,1.362031,0.192685
1715380466.5385559,0.812733,1.362031,0.192685
1715380466.573897,0.812733,1.362031,0.192684
1715380466.574636,0.812733,1.362031,0.192684
1715380466.6244636,0.812733,1.362031,0.192682
1715380466.627789,0.812733,1.362031,0.192682
1715380466.6741188,0.812733,1.362031,0.192681
1715380466.6748734,0.812733,1.362031,0.192681
1715380466.7237842,0.812733,1.362031,0.192680
1715380466.72451,0.812733,1.362031,0.192680
1715380466.8056786,0.812733,1.362031,0.192678
1715380466.8064065,0.812733,1.362031,0.192678
1715380466.8377297,0.812733,1.362031,0.192678
1715380466.838448,0.812733,1.362031,0.192678
1715380466.8739824,0.816747,1.366789,0.193723
1715380466.8747442,0.816747,1.366789,0.193723
1715380466.925278,0.812733,1.362031,0.193514
1715380466.9261076,0.812733,1.362031,0.193514
1715380466.9736826,0.812733,1.362031,0.193347
1715380466.974407,0.812733,1.362031,0.193347
1715380467.0270607,0.812733,1.362031,0.193213
1715380467.027788,0.812733,1.362031,0.193213
1715380467.1057281,0.812733,1.362031,0.193259
1715380467.106457,0.812733,1.362031,0.193259
1715380467.1377475,0.812733,1.362031,0.193142
1715380467.138467,0.812733,1.362031,0.193142
1715380467.1736996,0.812733,1.362031,0.193049
1715380467.174375,0.812733,1.362031,0.193049
1715380467.223609,0.807614,1.356128,0.193727
1715380467.2244096,0.807614,1.356128,0.193727
1715380467.2740564,0.812733,1.362031,0.193517
1715380467.2747672,0.812733,1.362031,0.193517
1715380467.3239284,0.812733,1.362031,0.193349
1715380467.324637,0.812733,1.362031,0.193349
1715380467.4059367,0.811241,1.360427,0.107236
1715380467.4066577,0.811241,1.360427,0.107236
1715380467.4376948,0.812733,1.362031,0.124324
1715380467.4384317,0.812733,1.362031,0.124324
1715380467.4739854,0.812733,1.362031,0.137995
1715380467.474677,0.812733,1.362031,0.137995
1715380467.5238934,0.817084,1.367078,0.149551
1715380467.524994,0.817084,1.367078,0.149551
1715380467.5738883,0.813092,1.362344,0.158742
1715380467.5746033,0.813092,1.362344,0.158742
1715380467.6239147,0.817084,1.367078,0.166149
1715380467.6246316,0.817084,1.367078,0.166149
1715380467.705987,0.812733,1.362031,0.182101
1715380467.7068129,0.812733,1.362031,0.182101
1715380467.7395082,0.809012,1.358115,0.184118
1715380467.7444673,0.809012,1.358115,0.184118
1715380467.77387,0.807614,1.356128,0.186582
1715380467.774657,0.807614,1.356128,0.186582
1715380467.8237767,0.807162,1.355873,0.187971
1715380467.824545,0.807162,1.355873,0.187971
1715380467.8740494,0.812733,1.362031,0.188912
1715380467.8751636,0.812733,1.362031,0.188912
1715380467.924123,0.812733,1.362031,0.189665
1715380467.925219,0.812733,1.362031,0.189665
1715380467.9740083,0.811555,1.360968,0.191061
1715380467.97513,0.811555,1.360968,0.191061
1715380468.0410697,0.812733,1.362031,0.192414
1715380468.0426793,0.812733,1.362031,0.192414
1715380468.0741072,0.812733,1.362031,0.192466
1715380468.0752096,0.812733,1.362031,0.192466
1715380468.1239629,0.813092,1.362344,0.193075
1715380468.1250634,0.813092,1.362344,0.193075
1715380468.1738691,0.812733,1.362031,0.192995
1715380468.1746438,0.812733,1.362031,0.192995
1715380468.2240183,0.812733,1.362031,0.192931
1715380468.2251334,0.812733,1.362031,0.192931
1715380468.2742395,0.812733,1.362031,0.192880
1715380468.2753036,0.812733,1.362031,0.192880
1715380468.3383718,0.812733,1.362031,0.192760
1715380468.3394322,0.812733,1.362031,0.192760
1715380468.374122,0.812733,1.362031,0.192743
1715380468.375232,0.812733,1.362031,0.192743
1715380468.4239802,0.812733,1.362031,0.192730
1715380468.4250426,0.812733,1.362031,0.192730
1715380468.4742355,0.812733,1.362031,0.192719
1715380468.475308,0.812733,1.362031,0.192719
1715380468.52409,0.812733,1.362031,0.192711
1715380468.525189,0.812733,1.362031,0.192711
1715380468.5742984,0.812733,1.362031,0.192704
1715380468.5754092,0.812733,1.362031,0.192704
1715380468.6387029,0.812733,1.362031,0.192688
1715380468.6406722,0.812733,1.362031,0.192688
1715380468.6741087,0.812733,1.362031,0.192686
1715380468.6751847,0.812733,1.362031,0.192686
1715380468.723998,0.812733,1.362031,0.192684
1715380468.725058,0.812733,1.362031,0.192684
1715380468.7741885,0.812733,1.362031,0.192682
1715380468.7752948,0.812733,1.362031,0.192682
1715380468.8249168,0.812733,1.362031,0.192681
1715380468.8260484,0.812733,1.362031,0.192681
1715380468.8742251,0.812733,1.362031,0.192680
1715380468.8753116,0.812733,1.362031,0.192680
1715380468.9384987,0.812733,1.362031,0.192678
1715380468.9395955,0.812733,1.362031,0.192678
1715380468.9745748,0.812733,1.362031,0.192678
1715380468.9756575,0.812733,1.362031,0.192678
1715380469.0250278,0.812733,1.362031,0.192678
1715380469.0276165,0.812733,1.362031,0.192678
1715380469.0762627,0.812733,1.362031,0.192677
1715380469.077381,0.812733,1.362031,0.192677
1715380469.1244726,0.810044,1.359090,0.192747
1715380469.1255898,0.810044,1.359090,0.192747
1715380469.2069716,0.812733,1.362031,0.192797
1715380469.2080283,0.812733,1.362031,0.192797
1715380469.2382681,0.810044,1.359090,0.192843
1715380469.2394168,0.810044,1.359090,0.192843
1715380469.278299,0.812733,1.362031,0.192810
1715380469.2806847,0.812733,1.362031,0.192810
1715380469.3238342,0.804509,1.352973,0.193024
1715380469.3245375,0.804509,1.352973,0.193024
1715380469.3741422,0.810044,1.359090,0.193024
1715380469.3748648,0.810044,1.359090,0.193024
1715380469.4239051,0.812733,1.362031,0.192955
1715380469.4246874,0.812733,1.362031,0.192955
1715380469.4739566,0.810044,1.359090,0.192969
1715380469.474722,0.810044,1.359090,0.192969
1715380469.5377584,0.807162,1.355873,0.193058
1715380469.5385742,0.807162,1.355873,0.193058
1715380469.5754664,0.812733,1.362031,0.192982
1715380469.5762556,0.812733,1.362031,0.192982
1715380469.6239207,0.812733,1.362031,0.192921
1715380469.6247065,0.812733,1.362031,0.192921
1715380469.6741698,0.812733,1.362031,0.192872
1715380469.6752694,0.812733,1.362031,0.192872
1715380469.7242494,0.810044,1.359090,0.192903
1715380469.7254264,0.810044,1.359090,0.192903
1715380469.8061473,0.812733,1.362031,0.192769
1715380469.8072548,0.812733,1.362031,0.192769
1715380469.8380265,0.812733,1.362031,0.192751
1715380469.8390877,0.812733,1.362031,0.192751
1715380469.8741894,0.812733,1.362031,0.192736
1715380469.8752513,0.812733,1.362031,0.192736
1715380469.9242308,0.810044,1.359090,0.192794
1715380469.9253898,0.810044,1.359090,0.192794
1715380469.9742708,0.810044,1.359090,0.192840
1715380469.9753335,0.810044,1.359090,0.192840
1715380470.024269,0.812733,1.362031,0.192808
1715380470.0253878,0.812733,1.362031,0.192808
1715380470.106486,0.812733,1.362031,0.192786
1715380470.1076002,0.812733,1.362031,0.192786
1715380470.1380296,0.812733,1.362031,0.192764
1715380470.1390991,0.812733,1.362031,0.192764
1715380470.1741652,0.812733,1.362031,0.192747
1715380470.1780145,0.812733,1.362031,0.192747
1715380470.226872,0.812733,1.362031,0.192733
1715380470.2288156,0.812733,1.362031,0.192733
1715380470.2745173,0.810044,1.359090,0.192791
1715380470.2779822,0.810044,1.359090,0.192791
1715380470.3243694,0.812733,1.362031,0.192768
1715380470.3257024,0.812733,1.362031,0.192768
1715380470.4074945,0.812733,1.362031,0.192806
1715380470.4088256,0.812733,1.362031,0.192806
1715380470.4382124,0.812733,1.362031,0.192780
1715380470.4395149,0.812733,1.362031,0.192780
1715380470.474265,0.812733,1.362031,0.192759
1715380470.4774132,0.812733,1.362031,0.192759
1715380470.5244322,0.807162,1.355873,0.192913
1715380470.5273101,0.807162,1.355873,0.192913
1715380470.5745063,0.812733,1.362031,0.192866
1715380470.5793273,0.812733,1.362031,0.192866
1715380470.624675,0.810044,1.359090,0.192898
1715380470.6275506,0.810044,1.359090,0.192898
1715380470.706861,0.812733,1.362031,0.192767
1715380470.7097633,0.812733,1.362031,0.192767
1715380470.7382717,0.812733,1.362031,0.192749
1715380470.739501,0.812733,1.362031,0.192749
1715380470.7744834,0.812733,1.362031,0.192735
1715380470.7779677,0.812733,1.362031,0.192735
1715380470.8246684,0.812733,1.362031,0.192723
1715380470.8278823,0.812733,1.362031,0.192723
1715380470.8755727,0.812733,1.362031,0.192714
1715380470.8768606,0.812733,1.362031,0.192714
1715380470.9245152,0.812733,1.362031,0.192706
1715380470.925837,0.812733,1.362031,0.192706
1715380471.0130394,0.810044,1.359090,0.192794
1715380471.0163715,0.810044,1.359090,0.192794
1715380471.0386312,0.812733,1.362031,0.192771
1715380471.0400276,0.812733,1.362031,0.192771
1715380471.0745425,0.812733,1.362031,0.192752
1715380471.0783107,0.812733,1.362031,0.192752
1715380471.12483,0.812733,1.362031,0.192737
1715380471.1279836,0.812733,1.362031,0.192737
1715380471.1745794,0.810044,1.359090,0.192795
1715380471.1774864,0.810044,1.359090,0.192795
1715380471.226939,0.810044,1.359090,0.192841
1715380471.2302737,0.810044,1.359090,0.192841
1715380471.306982,0.812733,1.362031,0.192789
1715380471.3103192,0.812733,1.362031,0.192789
1715380471.338873,0.810044,1.359090,0.192836
1715380471.342176,0.810044,1.359090,0.192836
1715380471.3751214,0.810044,1.359090,0.192874
1715380471.3783069,0.810044,1.359090,0.192874
1715380471.4267879,0.812733,1.362031,0.192835
1715380471.4315794,0.812733,1.362031,0.192835
1715380471.474751,0.812733,1.362031,0.192803
1715380471.4782898,0.812733,1.362031,0.192803
1715380471.525003,0.810044,1.359090,0.192848
1715380471.5279255,0.810044,1.359090,0.192848
1715380471.6068444,0.810044,1.359090,0.193106
1715380471.6081262,0.810044,1.359090,0.193106
1715380471.638899,0.805143,1.353698,0.192863
1715380471.6409607,0.805143,1.353698,0.192863
1715380471.6758635,0.805015,1.353287,0.193653
1715380471.6792839,0.805015,1.353287,0.193653
1715380471.7248926,0.812733,1.362031,0.193457
1715380471.7267032,0.812733,1.362031,0.193457
1715380471.7751858,0.812733,1.362031,0.193301
1715380471.7767355,0.812733,1.362031,0.193301
1715380471.8257177,0.810044,1.359090,0.193246
1715380471.8277335,0.810044,1.359090,0.193246
1715380471.8750465,0.807162,1.355873,0.193303
1715380471.8766108,0.807162,1.355873,0.193303
1715380471.9429975,0.812733,1.362031,0.193465
1715380471.9456434,0.812733,1.362031,0.193465
1715380471.9746978,0.812733,1.362031,0.193308
1715380471.9787278,0.812733,1.362031,0.193308
1715380472.0265267,0.812733,1.362031,0.193181
1715380472.029861,0.812733,1.362031,0.193181
1715380472.074852,0.807162,1.355873,0.193251
1715380472.076263,0.807162,1.355873,0.193251
1715380472.1250055,0.812733,1.362031,0.193136
1715380472.1264818,0.812733,1.362031,0.193136
1715380472.2067635,0.807162,1.355873,0.193182
1715380472.2097647,0.807162,1.355873,0.193182
1715380472.2385054,0.810044,1.359090,0.193151
1715380472.2420874,0.810044,1.359090,0.193151
1715380472.2748816,0.812733,1.362031,0.193056
1715380472.277866,0.812733,1.362031,0.193056
1715380472.3267438,0.812733,1.362031,0.192980
1715380472.3287635,0.812733,1.362031,0.192980
1715380472.3783994,0.810044,1.359090,0.192989
1715380472.3828275,0.810044,1.359090,0.192989
1715380472.4252856,0.807162,1.355873,0.193097
1715380472.4269369,0.807162,1.355873,0.193097
1715380472.4782178,0.810044,1.359090,0.193083
1715380472.4806626,0.810044,1.359090,0.193083
1715380472.538853,0.807162,1.355873,0.193293
1715380472.5422764,0.807162,1.355873,0.193293
1715380472.574819,0.810044,1.359090,0.193239
1715380472.5787547,0.810044,1.359090,0.193239
1715380472.6247687,0.810044,1.359090,0.193197
1715380472.6279678,0.810044,1.359090,0.193197
1715380472.6748106,0.812733,1.362031,0.193093
1715380472.6785433,0.812733,1.362031,0.193093
1715380472.8123543,0.811447,1.360726,0.193378
1715380472.8167453,0.811447,1.360726,0.193378
1715380472.8183877,0.812733,1.362031,0.193169
1715380472.8203373,0.812733,1.362031,0.193169
1715380472.8385801,0.812733,1.362031,0.193071
1715380472.8423448,0.812733,1.362031,0.193071
1715380472.9428957,0.812733,1.362031,0.192992
1715380472.9463294,0.812733,1.362031,0.192992
1715380472.9475772,0.805015,1.353287,0.193755
1715380472.9487195,0.805015,1.353287,0.193755
1715380472.9745843,0.812733,1.362031,0.193540
1715380472.977859,0.812733,1.362031,0.193540
1715380473.074388,0.810044,1.359090,0.193437
1715380473.0757258,0.810044,1.359090,0.193437
1715380473.106591,0.807162,1.355873,0.193820
1715380473.1078737,0.807162,1.355873,0.193820
1715380473.139977,0.812733,1.362031,0.193591
1715380473.1437063,0.812733,1.362031,0.193591
1715380473.2464042,0.812733,1.362031,0.193408
1715380473.2498147,0.812733,1.362031,0.193408
1715380473.2512348,0.812733,1.362031,0.193262
1715380473.2525575,0.812733,1.362031,0.193262
1715380473.2749476,0.805607,1.353792,0.193554
1715380473.2764027,0.805607,1.353792,0.193554
1715380473.3779845,0.812733,1.362031,0.193378
1715380473.3799891,0.812733,1.362031,0.193378
1715380473.4068732,0.812733,1.362031,0.193878
1715380473.4081147,0.812733,1.362031,0.193878
1715380473.5115001,0.812733,1.362031,0.193638
1715380473.5128026,0.812733,1.362031,0.193638
1715380473.5141406,0.812733,1.362031,0.193446
1715380473.5153623,0.812733,1.362031,0.193446
1715380473.5247006,0.816013,1.365728,0.105495
1715380473.5276728,0.816013,1.365728,0.105495
1715380473.6444986,0.815508,1.365006,0.123062
1715380473.648659,0.815508,1.365006,0.123062
1715380473.6500099,0.810044,1.359090,0.137055
1715380473.6511695,0.810044,1.359090,0.137055
1715380473.7806787,0.811409,1.360761,0.101075
1715380473.7836227,0.811409,1.360761,0.101075
1715380473.7849984,0.812385,1.361011,0.120313
